episode,step,time_s,reward,live_lines,energized_buses,isolated_buses,served_critical_frac,served_important_frac,served_total_frac,served_mw,total_load_mw,shed_mw,der_available_mw,der_online_mw,der_bound_mw,der_deficit_frac,v_min_pu,v_max_pu,v_violations,line_loading_max_pct,action_type,action_detail,switch_toggled,load_shed_id,load_shed_amount_mw,cascade_tripped_lines,relay_trips,action_masked,mask_reason,powerflow_success,powerflow_iterations
1,43,215.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,44,220.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,45,225.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,46,230.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,47,235.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,48,240.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,49,245.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,50,250.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,51,255.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,52,260.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,53,265.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,54,270.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,55,275.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,56,280.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,57,285.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,58,290.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,59,295.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,60,300.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,61,305.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,62,310.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,63,315.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,64,320.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,65,325.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,66,330.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,67,335.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,68,340.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,69,345.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,70,350.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,71,355.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,72,360.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,73,365.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,74,370.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,75,375.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,76,380.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,77,385.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,78,390.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,79,395.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,80,400.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,81,405.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,82,410.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,83,415.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,84,420.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,85,425.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,86,430.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,87,435.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,88,440.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,89,445.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,90,450.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,91,455.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,92,460.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,93,465.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,94,470.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,95,475.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,96,480.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,97,485.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,98,490.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,99,495.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,100,500.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,101,505.0,23.068325031898517,37,33,0,1.0,1.0,0.8417227456258412,nan,3.127,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9601421224502698,1.0,0,0.0001638976472048211,load_decrease,load_23,,,nan,,,0,,1,0
1,102,510.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_22,,,nan,,,0,,1,0
1,103,515.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,104,520.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,105,525.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,106,530.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,107,535.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,108,540.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,109,545.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
1,110,550.0,23.350962986138086,37,33,0,1.0,1.0,0.8304172274562585,nan,3.085,nan,0.6932930260797259,0.2846430260797259,nan,nan,0.9604967243736746,1.0,0,0.00016170922608680423,load_decrease,load_23,,,nan,,,0,,1,0
